shot_id_number,power_of_shot,knockout_match,is_goal_x,home/away,type_of_shot,type_of_combined_shot,distance_of_shot_avg,remaining_min_1,opposing_team,match_id_n,area_of_shot_n,shot_basics_n,game_season_n
1073,2.0,0.0,1.0,1,0,shot - 3,37.0,1.0,654.0,12.0,1102.0,3851.0,698.0
781,1.0,0.0,0.0,1,0,shot - 3,36.0,8.0,214.0,8.0,1102.0,3851.0,698.0
786,3.0,0.0,1.0,1,0,shot - 3,62.7,11.0,214.0,8.0,1102.0,3851.0,698.0
956,3.0,0.0,0.0,0,shot - 41,0,37.0,2.0,256.0,9.0,1102.0,3851.0,698.0
1012,1.0,0.0,1.0,1,0,shot - 3,39.0,17.0,51.0,11.0,1102.0,3851.0,698.0
1146,4.0,0.0,0.0,0,shot - 4,0,39.0,1.0,51.0,4.0,1102.0,3851.0,698.0
4,1.0,0.0,0.0,0,0,shot - 3,42.0,6.0,573.0,4.0,1384.0,3851.0,698.0
542,2.0,0.0,1.0,0,shot - 8,0,37.0,1.0,573.0,11.0,1384.0,3851.0,698.0
550,4.0,0.0,0.0,0,shot - 49,0,36.0,6.0,573.0,11.0,1384.0,3851.0,698.0
677,1.0,0.0,1.0,1,shot - 22,0,40.0,2.0,573.0,7.0,1384.0,3851.0,698.0
681,2.0,0.0,1.0,1,0,shot - 3,71.86399999999998,11.0,573.0,7.0,1384.0,3851.0,698.0
685,3.0,0.0,0.0,1,0,shot - 3,38.0,8.0,573.0,7.0,1384.0,3851.0,698.0
688,3.0,0.0,0.0,1,shot - 36,0,39.0,106.64,573.0,7.0,1384.0,3851.0,698.0
691,4.0,0.0,1.0,1,shot - 16,0,39.0,43.64,573.0,7.0,1384.0,3851.0,698.0
1484,3.0,0.0,0.0,1,shot - 7,0,41.0,10.0,573.0,6.0,1384.0,3851.0,698.0
1490,3.0,0.0,1.0,1,shot - 30,0,38.0,3.0,573.0,6.0,1384.0,3851.0,698.0
26202,2.0,1.0,0.0,1,0,shot - 3,39.7,5.0,573.0,8.0,1384.0,3851.0,698.0
26208,3.0,1.0,0.0,1,0,shot - 3,36.0,9.0,573.0,8.0,1384.0,3851.0,698.0
26211,3.0,1.0,1.0,1,shot - 3,0,37.0,4.0,573.0,8.0,1384.0,3851.0,698.0
12,1.0,0.0,1.0,1,0,shot - 3,26.7,11.0,507.0,7.0,1384.0,3851.0,698.0
29,4.0,0.0,0.0,1,0,shot - 3,28.7,8.0,507.0,7.0,1384.0,3851.0,698.0
744,2.0,0.0,0.0,1,0,shot - 3,39.0,2.0,507.0,10.0,1384.0,3851.0,698.0
814,2.0,0.0,0.0,0,0,shot - 3,36.0,111.64,507.0,7.0,1384.0,3851.0,698.0
822,3.0,0.0,0.0,0,0,shot - 3,40.0,0.0,507.0,7.0,1384.0,3851.0,698.0
824,4.0,0.0,1.0,0,0,shot - 3,41.0,5.0,507.0,7.0,1384.0,3851.0,698.0
39,2.0,0.0,1.0,0,0,shot - 3,40.0,3.0,92.0,7.0,1384.0,3851.0,698.0
43,3.0,0.0,1.0,0,0,shot - 3,40.0,101.64,92.0,7.0,1384.0,3851.0,698.0
831,1.0,0.0,0.0,1,shot - 53,0,39.0,103.64,92.0,9.0,1384.0,3851.0,698.0
1225,2.0,0.0,1.0,0,0,shot - 3,42.0,2.0,92.0,5.0,1384.0,3851.0,698.0
280,2.0,0.0,1.0,0,0,shot - 3,44.2,7.0,467.0,10.0,1384.0,3851.0,698.0
120,1.0,0.0,0.0,1,0,shot - 3,36.0,0.0,585.0,10.0,1384.0,3851.0,698.0
637,2.0,0.0,1.0,0,0,shot - 3,39.0,10.0,585.0,17.0,1384.0,3851.0,698.0
641,2.0,0.0,0.0,0,0,shot - 3,41.0,3.0,585.0,17.0,1384.0,3851.0,698.0
853,1.0,0.0,0.0,1,shot - 52,0,51.364,10.0,585.0,10.0,1384.0,3851.0,698.0
857,1.0,0.0,1.0,1,shot - 49,0,25.7,3.0,585.0,10.0,1384.0,3851.0,698.0
861,2.0,0.0,0.0,1,0,shot - 3,65.72800000000001,40.64,585.0,10.0,1384.0,3851.0,698.0
345,2.0,0.0,1.0,1,shot - 44,0,39.0,4.0,672.0,14.0,1384.0,3851.0,698.0
354,3.0,0.0,1.0,1,0,shot - 3,36.0,0.0,672.0,14.0,1384.0,3851.0,698.0
356,4.0,0.0,0.0,1,0,shot - 3,41.0,11.0,672.0,14.0,1384.0,3851.0,698.0
1311,2.0,0.0,0.0,1,shot - 15,0,37.0,6.0,672.0,10.0,1384.0,3851.0,698.0
1329,4.0,0.0,1.0,1,0,shot - 3,44.864,49.64,672.0,10.0,1384.0,3851.0,698.0
26381,1.0,1.0,1.0,0,0,shot - 3,40.0,9.0,672.0,9.0,1384.0,3851.0,698.0
26433,1.0,1.0,1.0,1,shot - 38,0,61.36400000000001,9.0,672.0,7.0,1384.0,3851.0,698.0
151,2.0,0.0,1.0,1,0,shot - 3,40.0,9.0,584.0,8.0,1384.0,3851.0,698.0
157,3.0,0.0,0.0,1,0,shot - 3,40.0,10.0,584.0,8.0,1384.0,3851.0,698.0
198,2.0,0.0,1.0,0,0,shot - 3,39.0,6.0,584.0,9.0,1384.0,3851.0,698.0
1207,3.0,0.0,1.0,0,0,shot - 3,56.36400000000001,5.0,584.0,15.0,1384.0,3851.0,698.0
1498,1.0,0.0,1.0,1,shot - 44,0,39.0,7.0,584.0,4.0,1384.0,3851.0,698.0
166,1.0,0.0,1.0,0,shot - 54,0,41.0,11.0,617.0,7.0,1384.0,3851.0,698.0
174,2.0,0.0,1.0,0,shot - 11,0,41.0,8.0,617.0,7.0,1384.0,3851.0,698.0
1046,2.0,0.0,1.0,1,shot - 17,0,41.0,7.0,617.0,6.0,1384.0,3851.0,698.0
1054,2.0,0.0,0.0,1,shot - 17,0,43.364,48.64,617.0,6.0,1384.0,3851.0,698.0
1056,3.0,0.0,1.0,1,shot - 50,0,40.0,11.0,617.0,6.0,1384.0,3851.0,698.0
1060,3.0,0.0,0.0,1,shot - 37,0,41.0,6.0,617.0,6.0,1384.0,3851.0,698.0
26265,3.0,1.0,1.0,1,0,shot - 3,38.0,11.0,617.0,7.0,1384.0,3851.0,698.0
26274,4.0,1.0,0.0,1,shot - 36,0,65.2,4.0,617.0,7.0,1384.0,3851.0,698.0
26275,4.0,1.0,0.0,1,shot - 22,0,39.0,1.0,617.0,7.0,1384.0,3851.0,698.0
26290,3.0,1.0,1.0,1,shot - 44,0,38.0,5.0,617.0,8.0,1384.0,3851.0,698.0
26294,4.0,1.0,0.0,1,shot - 36,0,57.2,36.7616,617.0,8.0,1384.0,3851.0,698.0
219,2.0,0.0,0.0,1,shot - 54,0,37.0,6.0,213.0,7.0,1384.0,3851.0,698.0
220,2.0,0.0,0.0,1,0,shot - 3,43.0,112.64,213.0,7.0,1384.0,3851.0,698.0
223,3.0,0.0,0.0,1,0,shot - 3,38.0,9.0,213.0,7.0,1384.0,3851.0,698.0
224,3.0,0.0,1.0,1,shot - 45,0,40.0,7.0,213.0,7.0,1384.0,3851.0,698.0
246,2.0,0.0,1.0,1,shot - 6,0,38.0,2.0,493.0,13.0,1384.0,3851.0,698.0
421,1.0,0.0,1.0,0,shot - 8,0,38.0,29.64,493.0,14.0,1384.0,3851.0,698.0
422,1.0,0.0,0.0,0,shot - 56,0,38.0,10.0,493.0,14.0,1384.0,3851.0,698.0
441,3.0,0.0,1.0,0,0,shot - 3,56.7,3.0,493.0,14.0,1384.0,3851.0,698.0
1236,1.0,0.0,1.0,1,0,shot - 3,39.0,10.0,493.0,8.0,1384.0,3851.0,698.0
1252,1.0,0.0,0.0,0,0,shot - 3,40.0,60.64,493.0,7.0,1384.0,3851.0,698.0
996,1.0,0.0,0.0,0,0,shot - 3,36.0,5.0,516.0,5.0,1384.0,3851.0,698.0
1453,1.0,0.0,1.0,1,shot - 44,0,38.0,10.0,516.0,11.0,1384.0,3851.0,698.0
1459,1.0,0.0,1.0,1,shot - 41,0,37.0,4.0,516.0,11.0,1384.0,3851.0,698.0
297,2.0,0.0,0.0,1,0,shot - 3,37.0,11.0,237.0,8.0,1384.0,3851.0,698.0
298,2.0,0.0,0.0,1,0,shot - 3,37.0,8.0,237.0,8.0,1384.0,3851.0,698.0
310,3.0,0.0,0.0,1,0,shot - 3,38.0,3.0,237.0,8.0,1384.0,3851.0,698.0
1149,1.0,0.0,1.0,0,0,shot - 3,38.0,113.64,237.0,8.0,1384.0,3851.0,698.0
332,3.0,0.0,1.0,0,shot - 3,0,38.0,3.0,297.0,6.0,1384.0,3851.0,698.0
461,1.0,0.0,1.0,1,0,shot - 3,39.0,1.0,297.0,8.0,1384.0,3851.0,698.0
471,3.0,0.0,1.0,1,shot - 30,0,36.0,8.0,297.0,8.0,1384.0,3851.0,698.0
474,3.0,0.0,0.0,1,shot - 7,0,38.0,6.0,297.0,8.0,1384.0,3851.0,698.0
658,1.0,0.0,0.0,0,0,shot - 3,38.0,7.0,443.0,9.0,1384.0,3851.0,698.0
396,1.0,0.0,0.0,1,0,shot - 3,37.0,3.0,259.0,12.0,1384.0,3851.0,698.0
408,3.0,0.0,0.0,1,0,shot - 3,39.0,9.0,259.0,12.0,1384.0,3851.0,698.0
26467,4.0,1.0,1.0,1,0,shot - 3,38.0,3.0,259.0,6.0,1384.0,3851.0,698.0
26470,5.0,1.0,0.0,1,shot - 49,0,40.0,4.0,259.0,6.0,1384.0,3851.0,698.0
26484,2.0,1.0,0.0,1,0,shot - 3,40.364000000000004,9.0,259.0,9.0,1384.0,3851.0,698.0
26485,2.0,1.0,0.0,1,shot - 13,0,37.0,4.0,259.0,9.0,1384.0,3851.0,698.0
26495,4.0,1.0,0.0,1,0,shot - 3,37.0,3.0,259.0,9.0,1384.0,3851.0,698.0
26502,3.0,1.0,1.0,0,0,shot - 3,39.0,8.0,259.0,11.0,1384.0,3851.0,698.0
26505,2.0,1.0,1.0,0,0,shot - 3,37.0,6.0,259.0,11.0,1384.0,3851.0,698.0
26508,2.0,1.0,1.0,0,shot - 36,0,39.0,4.0,259.0,11.0,1384.0,3851.0,698.0
26518,3.0,1.0,0.0,0,shot - 48,0,36.0,2.0,259.0,11.0,1384.0,3851.0,698.0
26521,3.0,1.0,1.0,0,shot - 18,0,39.0,0.0,259.0,11.0,1384.0,3851.0,698.0
26543,2.0,1.0,0.0,0,0,shot - 3,39.0,4.0,259.0,7.0,1384.0,3851.0,698.0
481,1.0,0.0,1.0,1,0,shot - 3,41.0,10.0,246.0,11.0,1384.0,3851.0,698.0
485,1.0,0.0,1.0,1,0,shot - 3,37.0,7.0,246.0,11.0,1384.0,3851.0,698.0
496,3.0,0.0,1.0,1,shot - 3,0,42.2,6.0,246.0,11.0,1384.0,3851.0,698.0
1335,1.0,0.0,1.0,0,0,shot - 3,37.0,97.64,246.0,13.0,1384.0,3851.0,698.0
1352,4.0,0.0,0.0,0,shot - 6,0,37.0,74.64,246.0,13.0,1384.0,3851.0,698.0
1353,4.0,0.0,1.0,0,0,shot - 3,39.0,4.0,246.0,13.0,1384.0,3851.0,698.0
515,2.0,0.0,0.0,1,shot - 8,0,37.0,3.0,197.0,8.0,1384.0,3851.0,698.0
519,3.0,0.0,0.0,1,0,shot - 3,31.7,11.0,197.0,8.0,1384.0,3851.0,698.0
520,3.0,0.0,0.0,1,0,shot - 3,39.0,48.64,197.0,8.0,1384.0,3851.0,698.0
1420,1.0,0.0,0.0,0,0,shot - 3,37.0,10.0,197.0,4.0,1384.0,3851.0,698.0
582,1.0,0.0,1.0,0,0,shot - 3,39.0,3.0,240.0,11.0,1384.0,3851.0,698.0
585,1.0,0.0,0.0,0,shot - 25,0,39.0,0.0,240.0,11.0,1384.0,3851.0,698.0
1275,2.0,0.0,0.0,1,0,shot - 3,38.0,4.0,240.0,9.0,1384.0,3851.0,698.0
1280,3.0,0.0,0.0,1,shot - 1,0,37.0,63.64,240.0,9.0,1384.0,3851.0,698.0
1299,4.0,0.0,0.0,1,0,shot - 3,39.0,5.0,240.0,9.0,1384.0,3851.0,698.0
614,2.0,0.0,0.0,0,0,shot - 3,40.0,7.0,216.0,9.0,1384.0,3851.0,698.0
875,1.0,0.0,1.0,1,shot - 43,0,59.7,11.0,216.0,9.0,1384.0,3851.0,698.0
877,1.0,0.0,0.0,1,shot - 39,0,40.0,8.0,216.0,9.0,1384.0,3851.0,698.0
884,2.0,0.0,1.0,1,0,shot - 3,47.7,7.0,216.0,9.0,1384.0,3851.0,698.0
890,3.0,0.0,0.0,1,shot - 51,0,36.0,78.64,216.0,9.0,1384.0,3851.0,698.0
893,3.0,0.0,1.0,1,shot - 36,0,31.364,3.0,216.0,9.0,1384.0,3851.0,698.0
896,4.0,0.0,0.0,1,shot - 3,0,36.2,9.0,216.0,9.0,1384.0,3851.0,698.0
1079,3.0,0.0,1.0,1,0,shot - 3,37.0,6.0,654.0,12.0,1384.0,3851.0,698.0
1442,1.0,0.0,1.0,1,0,shot - 3,37.0,5.0,654.0,6.0,1384.0,3851.0,698.0
1451,3.0,0.0,0.0,1,0,shot - 3,37.0,0.0,654.0,6.0,1384.0,3851.0,698.0
803,4.0,0.0,0.0,1,0,shot - 3,39.0,3.0,214.0,8.0,1384.0,3851.0,698.0
927,1.0,0.0,0.0,1,0,shot - 3,38.0,1.0,175.0,7.0,1384.0,3851.0,698.0
936,3.0,0.0,1.0,1,shot - 48,0,41.0,3.0,175.0,7.0,1384.0,3851.0,698.0
1438,1.0,0.0,0.0,1,0,shot - 3,37.0,1.0,256.0,0.0,1384.0,3851.0,698.0
1032,3.0,0.0,1.0,1,shot - 22,0,41.0,3.0,51.0,11.0,1384.0,3851.0,698.0
1037,4.0,0.0,0.0,1,0,shot - 3,38.0,4.0,51.0,11.0,1384.0,3851.0,698.0
1136,2.0,0.0,1.0,0,0,shot - 3,40.0,10.0,51.0,4.0,1384.0,3851.0,698.0
1374,3.0,0.0,1.0,0,shot - 12,0,41.0,3.0,204.0,8.0,1384.0,3851.0,698.0
1391,3.0,0.0,0.0,0,shot - 36,0,40.0,3.0,246.0,2.0,1384.0,3851.0,698.0
1393,4.0,0.0,0.0,0,0,shot - 3,54.36400000000001,9.0,246.0,2.0,1384.0,3851.0,698.0
16,1.0,0.0,0.0,1,0,shot - 3,40.0,94.64,507.0,7.0,5336.0,3851.0,698.0
21,3.0,0.0,0.0,1,shot - 20,0,34.0,10.0,507.0,7.0,5336.0,3851.0,698.0
27,3.0,0.0,0.0,1,shot - 30,0,40.0,2.0,507.0,7.0,5336.0,3851.0,698.0
755,4.0,0.0,0.0,1,shot - 46,0,41.0,0.0,507.0,10.0,5336.0,3851.0,698.0
816,3.0,0.0,0.0,0,shot - 36,0,37.0,9.0,507.0,7.0,5336.0,3851.0,698.0
575,4.0,0.0,1.0,1,shot - 15,0,37.0,75.2,92.0,6.0,5336.0,3851.0,698.0
834,1.0,0.0,1.0,1,shot - 15,0,36.0,0.0,92.0,9.0,5336.0,3851.0,698.0
852,5.0,0.0,0.0,1,shot - 6,0,42.0,1.0,92.0,9.0,5336.0,3851.0,698.0
57,2.0,0.0,1.0,1,shot - 37,0,42.0,11.0,467.0,4.0,5336.0,3851.0,698.0
762,1.0,0.0,0.0,1,shot - 56,0,36.0,4.0,467.0,8.0,5336.0,3851.0,698.0
82,4.0,0.0,0.0,0,0,shot - 3,41.2,0.0,585.0,4.0,5336.0,3851.0,698.0
630,1.0,0.0,1.0,0,0,shot - 3,40.0,9.0,585.0,17.0,5336.0,3851.0,698.0
653,4.0,0.0,1.0,0,0,shot - 3,41.0,0.0,585.0,17.0,5336.0,3851.0,698.0
856,1.0,0.0,1.0,1,shot - 15,0,35.0,113.64,585.0,10.0,5336.0,3851.0,698.0
867,2.0,0.0,0.0,1,0,shot - 3,42.0,0.0,585.0,10.0,5336.0,3851.0,698.0
91,1.0,0.0,1.0,0,0,shot - 3,35.0,1.0,672.0,9.0,5336.0,3851.0,698.0
101,3.0,0.0,0.0,0,shot - 0,0,35.0,9.0,672.0,9.0,5336.0,3851.0,698.0
341,1.0,0.0,0.0,1,shot - 51,0,64.7,78.64,672.0,14.0,5336.0,3851.0,698.0
347,3.0,0.0,1.0,1,0,shot - 3,35.0,11.0,672.0,14.0,5336.0,3851.0,698.0
349,3.0,0.0,0.0,1,0,shot - 3,39.0,9.0,672.0,14.0,5336.0,3851.0,698.0
363,4.0,0.0,0.0,1,0,shot - 3,40.0,90.64,672.0,14.0,5336.0,3851.0,698.0
1332,5.0,0.0,0.0,1,0,shot - 3,36.0,3.0,672.0,10.0,5336.0,3851.0,698.0
26346,1.0,1.0,0.0,0,0,shot - 3,27.2,94.2,672.0,15.0,5336.0,3851.0,698.0
26354,1.0,1.0,1.0,0,shot - 37,0,40.0,0.0,672.0,15.0,5336.0,3851.0,698.0
26397,3.0,1.0,0.0,0,shot - 41,0,34.0,36.64,672.0,9.0,5336.0,3851.0,698.0
26403,4.0,1.0,0.0,0,shot - 36,0,39.0,3.0,672.0,9.0,5336.0,3851.0,698.0
26410,1.0,1.0,1.0,1,0,shot - 3,51.7,0.0,672.0,10.0,5336.0,3851.0,698.0
204,3.0,0.0,1.0,0,0,shot - 3,35.0,6.0,584.0,9.0,5336.0,3851.0,698.0
1196,1.0,0.0,1.0,0,shot - 50,0,40.0,2.0,584.0,15.0,5336.0,3851.0,698.0
1212,4.0,0.0,0.0,0,shot - 42,0,41.0,40.64,584.0,15.0,5336.0,3851.0,698.0
1214,4.0,0.0,1.0,0,shot - 22,0,41.0,6.0,584.0,15.0,5336.0,3851.0,698.0
1047,2.0,0.0,0.0,1,0,shot - 3,34.0,7.0,617.0,6.0,5336.0,3851.0,698.0
26340,4.0,1.0,0.0,0,0,shot - 3,36.0,99.64,617.0,14.0,5336.0,3851.0,698.0
237,1.0,0.0,0.0,1,0,shot - 3,38.0,8.0,493.0,13.0,5336.0,3851.0,698.0
424,1.0,0.0,1.0,0,0,shot - 3,36.0,4.0,493.0,14.0,5336.0,3851.0,698.0
1265,4.0,0.0,0.0,0,shot - 50,0,35.0,1.0,493.0,7.0,5336.0,3851.0,698.0
269,3.0,0.0,1.0,1,0,shot - 3,67.7,0.0,516.0,11.0,5336.0,3851.0,698.0
999,1.0,0.0,0.0,0,0,shot - 3,42.0,0.0,516.0,5.0,5336.0,3851.0,698.0
1463,3.0,0.0,1.0,1,shot - 43,0,35.0,9.0,516.0,11.0,5336.0,3851.0,698.0
1470,3.0,0.0,1.0,1,0,shot - 3,39.0,2.0,516.0,11.0,5336.0,3851.0,698.0
460,1.0,0.0,0.0,1,0,shot - 3,37.0,112.64,297.0,8.0,5336.0,3851.0,698.0
468,3.0,0.0,0.0,1,0,shot - 3,40.0,63.64,297.0,8.0,5336.0,3851.0,698.0
904,1.0,0.0,0.0,0,shot - 13,0,34.0,8.0,297.0,3.0,5336.0,3851.0,698.0
917,4.0,0.0,0.0,0,0,shot - 3,40.0,9.0,297.0,3.0,5336.0,3851.0,698.0
666,2.0,0.0,1.0,0,0,shot - 3,43.0,1.0,443.0,9.0,5336.0,3851.0,698.0
667,2.0,0.0,0.0,0,shot - 37,0,56.2,1.0,443.0,9.0,5336.0,3851.0,698.0
1177,1.0,0.0,0.0,0,shot - 15,0,42.0,5.0,443.0,5.0,5336.0,3851.0,698.0
399,2.0,0.0,0.0,1,shot - 25,0,40.74,11.0,259.0,12.0,5336.0,3851.0,698.0
400,2.0,0.0,0.0,1,0,shot - 3,35.0,15.2,259.0,12.0,5336.0,3851.0,698.0
414,4.0,0.0,0.0,1,shot - 50,0,36.0,29.64,259.0,12.0,5336.0,3851.0,698.0
26457,2.0,1.0,0.0,1,0,shot - 3,35.0,4.0,259.0,6.0,5336.0,3851.0,698.0
26460,2.0,1.0,0.0,1,shot - 3,0,62.7,0.0,259.0,6.0,5336.0,3851.0,698.0
26461,3.0,1.0,1.0,1,shot - 44,0,66.7,74.64,259.0,6.0,5336.0,3851.0,698.0
26473,1.0,1.0,1.0,1,0,shot - 3,39.0,56.64,259.0,9.0,5336.0,3851.0,698.0
26488,3.0,1.0,1.0,1,0,shot - 3,38.0,8.0,259.0,9.0,5336.0,3851.0,698.0
26506,2.0,1.0,1.0,0,shot - 44,0,39.0,6.0,259.0,11.0,5336.0,3851.0,698.0
510,1.0,0.0,1.0,1,0,shot - 3,37.0,1.0,197.0,8.0,5336.0,3851.0,698.0
1422,1.0,0.0,0.0,0,0,shot - 3,40.0,71.64,197.0,4.0,5336.0,3851.0,698.0
588,2.0,0.0,1.0,0,0,shot - 3,40.0,5.0,240.0,11.0,5336.0,3851.0,698.0
594,4.0,0.0,1.0,0,shot - 56,0,36.0,89.64,240.0,11.0,5336.0,3851.0,698.0
705,2.0,0.0,0.0,0,shot - 23,0,37.0,0.0,654.0,11.0,5336.0,3851.0,698.0
1068,1.0,0.0,1.0,1,shot - 37,0,39.0,4.0,654.0,12.0,5336.0,3851.0,698.0
1090,4.0,0.0,0.0,1,0,shot - 3,41.0,0.0,654.0,12.0,5336.0,3851.0,698.0
1091,4.0,0.0,0.0,1,0,shot - 3,38.0,0.0,654.0,12.0,5336.0,3851.0,698.0
1450,3.0,0.0,0.0,1,shot - 41,0,39.0,30.2,654.0,6.0,5336.0,3851.0,698.0
782,2.0,0.0,0.0,1,shot - 36,0,40.0,10.0,214.0,8.0,5336.0,3851.0,698.0
986,3.0,0.0,1.0,0,shot - 11,0,35.0,7.0,214.0,8.0,5336.0,3851.0,698.0
992,4.0,0.0,1.0,0,shot - 2,0,34.0,3.0,214.0,8.0,5336.0,3851.0,698.0
940,4.0,0.0,1.0,1,0,shot - 3,40.0,0.0,175.0,7.0,5336.0,3851.0,698.0
1112,4.0,0.0,0.0,0,shot - 45,0,38.0,21.64,175.0,11.0,5336.0,3851.0,698.0
948,2.0,0.0,0.0,0,0,shot - 3,39.0,104.64,256.0,9.0,5336.0,3851.0,698.0
1435,1.0,0.0,0.0,1,shot - 17,0,36.0,9.0,256.0,0.0,5336.0,3851.0,698.0
1025,2.0,1.0,0.0,1,0,shot - 3,39.0,2.0,51.0,11.0,5336.0,3851.0,698.0
1369,2.0,0.0,0.0,0,shot - 36,0,39.0,0.0,204.0,8.0,5336.0,3851.0,698.0
1378,4.0,0.0,0.0,0,shot - 10,0,40.0,11.0,204.0,8.0,5336.0,3851.0,698.0
1386,2.0,0.0,0.0,0,shot - 27,0,39.0,5.0,246.0,2.0,5336.0,3851.0,698.0
1419,3.0,0.0,0.0,0,0,shot - 3,35.0,62.64,192.0,8.0,5336.0,3851.0,698.0
539,2.0,0.0,0.0,0,0,shot - 3,28.0,61.2,573.0,11.0,1390.0,3851.0,698.0
540,2.0,0.0,1.0,0,0,shot - 3,28.0,9.0,573.0,11.0,1390.0,3851.0,698.0
547,3.0,0.0,0.0,0,0,shot - 3,65.7,7.0,573.0,11.0,1390.0,3851.0,698.0
551,4.0,0.0,1.0,0,shot - 12,0,39.0,4.0,573.0,11.0,1390.0,3851.0,698.0
675,1.0,0.0,1.0,1,0,shot - 3,47.7,62.64,573.0,7.0,1390.0,3851.0,698.0
1479,2.0,0.0,1.0,1,shot - 6,0,34.0,10.0,573.0,6.0,1390.0,3851.0,698.0
26206,3.0,1.0,1.0,1,shot - 21,0,62.2,10.0,573.0,8.0,1390.0,3851.0,698.0
26221,2.0,1.0,1.0,1,shot - 13,0,28.864,11.0,573.0,7.0,1390.0,3851.0,698.0
26234,1.0,0.0,0.0,0,0,shot - 3,38.0,7.0,573.0,6.0,1390.0,3851.0,698.0
26236,1.0,1.0,1.0,0,0,shot - 3,63.7,57.64,573.0,6.0,1390.0,3851.0,698.0
26557,1.0,1.0,1.0,1,shot - 19,0,39.0,10.0,573.0,6.0,1390.0,3851.0,698.0
31,4.0,0.0,1.0,1,shot - 44,0,32.0,1.0,507.0,7.0,1390.0,3851.0,698.0
739,2.0,0.0,0.0,1,0,shot - 3,34.0,104.2,507.0,10.0,1390.0,3851.0,698.0
740,2.0,0.0,1.0,1,0,shot - 3,35.7,7.0,507.0,10.0,1390.0,3851.0,698.0
751,4.0,0.0,1.0,1,0,shot - 3,38.0,4.0,507.0,10.0,1390.0,3851.0,698.0
807,1.0,0.0,1.0,0,shot - 31,0,38.0,2.0,507.0,7.0,1390.0,3851.0,698.0
808,2.0,0.0,1.0,0,0,shot - 3,35.0,7.0,507.0,7.0,1390.0,3851.0,698.0
811,2.0,0.0,1.0,0,0,shot - 3,63.7,79.64,507.0,7.0,1390.0,3851.0,698.0
821,3.0,0.0,1.0,0,0,shot - 3,36.0,3.0,507.0,7.0,1390.0,3851.0,698.0
572,3.0,0.0,0.0,1,shot - 35,0,40.74,7.0,92.0,6.0,1390.0,3851.0,698.0
835,1.0,0.0,0.0,1,shot - 36,0,37.0,0.0,92.0,9.0,1390.0,3851.0,698.0
841,2.0,0.0,0.0,1,shot - 17,0,38.0,1.0,92.0,9.0,1390.0,3851.0,698.0
850,5.0,0.0,0.0,1,shot - 0,0,37.0,3.0,92.0,9.0,1390.0,3851.0,698.0
1226,2.0,0.0,0.0,0,0,shot - 3,36.0,2.0,92.0,5.0,1390.0,3851.0,698.0
1233,4.0,0.0,0.0,0,0,shot - 3,53.2,16.2,92.0,5.0,1390.0,3851.0,698.0
277,1.0,0.0,0.0,0,0,shot - 3,35.0,6.0,467.0,10.0,1390.0,3851.0,698.0
292,4.0,0.0,1.0,0,shot - 21,0,40.0,11.0,467.0,10.0,1390.0,3851.0,698.0
714,1.0,0.0,0.0,0,shot - 11,0,40.0,9.0,467.0,5.0,1390.0,3851.0,698.0
731,3.0,0.0,0.0,0,shot - 23,0,25.7,1.0,467.0,5.0,1390.0,3851.0,698.0
760,1.0,0.0,1.0,1,0,shot - 3,32.2,30.64,467.0,8.0,1390.0,3851.0,698.0
765,2.0,0.0,0.0,1,0,shot - 3,36.0,27.64,467.0,8.0,1390.0,3851.0,698.0
775,3.0,0.0,0.0,1,shot - 7,0,39.0,1.0,467.0,8.0,1390.0,3851.0,698.0
127,3.0,0.0,1.0,1,0,shot - 3,35.0,8.0,585.0,10.0,1390.0,3851.0,698.0
644,3.0,0.0,0.0,0,0,shot - 3,33.0,81.64,585.0,17.0,1390.0,3851.0,698.0
652,4.0,0.0,1.0,0,shot - 41,0,32.0,1.0,585.0,17.0,1390.0,3851.0,698.0
868,3.0,0.0,0.0,1,shot - 15,0,31.0,8.0,585.0,10.0,1390.0,3851.0,698.0
89,1.0,0.0,1.0,0,0,shot - 3,35.0,2.0,672.0,9.0,1390.0,3851.0,698.0
90,1.0,0.0,1.0,0,shot - 15,0,34.0,1.0,672.0,9.0,1390.0,3851.0,698.0
99,3.0,0.0,1.0,0,0,shot - 3,34.0,0.0,672.0,9.0,1390.0,3851.0,698.0
105,3.0,0.0,0.0,0,shot - 15,0,32.0,3.0,672.0,9.0,1390.0,3851.0,698.0
336,1.0,1.0,1.0,1,shot - 43,0,38.0,7.0,672.0,14.0,1390.0,3851.0,698.0
342,1.0,0.0,0.0,1,0,shot - 3,33.0,66.64,672.0,14.0,1390.0,3851.0,698.0
1309,1.0,1.0,0.0,1,0,shot - 3,34.0,50.64,672.0,10.0,1390.0,3851.0,698.0
1313,2.0,0.0,0.0,1,0,shot - 3,28.0,3.0,672.0,10.0,1390.0,3851.0,698.0
1316,3.0,0.0,1.0,1,shot - 44,0,29.0,9.0,672.0,10.0,1390.0,3851.0,698.0
1330,5.0,0.0,1.0,1,0,shot - 2,35.7,107.64,672.0,10.0,1390.0,3851.0,698.0
26347,1.0,1.0,0.0,0,0,shot - 3,22.7,7.0,672.0,15.0,1390.0,3851.0,698.0
26357,2.0,1.0,0.0,0,shot - 9,0,37.0,9.0,672.0,15.0,1390.0,3851.0,698.0
