,shot_id_number,power_of_shot,knockout_match,game_season,is_goal,area_of_shot,shot_basics,date_of_game,home/away,lat/lng,type_of_shot,type_of_combined_shot,match_id,distance_of_shot_avg,remaining_min_1
265,266,3.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-11-24,MIN,1,shot - 39,0,20000180,20.0,51.64
267,268,3.0,0.0,2000-01,0.0,Right Side(R),Right Corner,2000-11-24,MIN,1,shot - 19,0,20000180,56.2,2.0
268,269,3.0,0.0,2000-01,1.0,Center(C),Mid Range,2000-11-24,MIN,1,0,shot - 3,20000180,67.7,0.0
269,270,4.0,0.0,2000-01,1.0,Right Side Center(RC),Penalty Spot,2000-11-24,MIN,1,shot - 44,0,20000180,33.2,11.0
270,271,4.0,0.0,2000-01,0.0,Right Side(R),Mid Range,2000-11-24,MIN,1,0,shot - 3,20000180,34.0,9.0
271,272,4.0,0.0,2000-01,1.0,Center(C),Goal Line,2000-11-24,MIN,1,shot - 15,0,20000180,29.0,43.64
272,273,4.0,0.0,2000-01,1.0,Left Side Center(LC),Mid Range,2000-11-24,MIN,1,0,shot - 3,20000180,66.2,7.0
273,274,4.0,0.0,2000-01,1.0,U,Mid Range,2000-11-24,MIN,1,shot - 44,0,20000180,38.0,70.64
274,275,1.0,0.0,2000-01,0.0,Center(C),Goal Line,2000-11-27,LAC,0,0,shot - 3,20000198,31.0,83.64
275,276,1.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-11-27,LAC,0,shot - 4,0,20000198,20.0,112.64
276,277,1.0,0.0,2000-01,0.0,Right Side(R),Mid Range,2000-11-27,LAC,0,0,shot - 3,20000198,35.0,6.0
277,278,1.0,0.0,2000-01,1.0,Left Side Center(LC),Penalty Spot,2000-11-27,LAC,0,0,shot - 3,20000198,46.0,5.0
279,280,2.0,0.0,2000-01,1.0,Right Side Center(RC),Mid Range,2000-11-27,LAC,0,0,shot - 3,20000198,44.2,7.0
280,281,2.0,0.0,2000-01,1.0,Center(C),Goal Line,2000-11-27,LAC,0,shot - 44,0,20000198,27.0,82.64
282,283,2.0,0.0,2000-01,1.0,Center(C),U,2000-11-27,LAC,0,shot - 4,0,20000198,37.7,2.0
283,284,2.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-11-27,LAC,0,shot - 39,0,20000198,20.0,55.7616
284,285,2.0,0.0,2000-01,1.0,Right Side Center(RC),Penalty Spot,2000-11-27,LAC,0,0,shot - 3,20000198,45.0,0.0
285,286,3.0,0.0,2000-01,0.0,Left Side Center(LC),Mid Range,2000-11-27,LAC,0,shot - 45,0,20000198,50.7,11.0
286,287,3.0,0.0,2000-01,0.0,Right Side Center(RC),Penalty Spot,2000-11-27,LAC,0,0,shot - 3,20000198,47.0,7.0
287,288,3.0,0.0,2000-01,1.0,Left Side(L),Goal Line,2000-11-27,LAC,0,shot - 15,0,20000198,29.0,4.0
288,289,3.0,0.0,2000-01,0.0,Right Side Center(RC),Penalty Spot,2000-11-27,LAC,0,0,shot - 3,20000198,45.0,3.0
289,290,3.0,0.0,2000-01,1.0,Center(C),Goal Line,2000-11-27,LAC,0,shot - 55,0,20000198,31.7,2.0
290,291,3.0,U,2000-01,0.0,Center(C),Goal Area,2000-11-27,LAC,0,shot - 4,0,20000198,20.0,0.0
291,292,4.0,0.0,2000-01,1.0,Right Side(R),Mid Range,2000-11-27,LAC,0,shot - 21,0,20000198,40.0,11.0
293,294,1.0,0.0,2000-01,1.0,Right Side(R),Right Corner,2000-11-28,IND,1,0,shot - 3,20000206,44.0,9.0
294,295,1.0,0.0,2000-01,1.0,Right Side Center(RC),Penalty Spot,2000-11-28,IND,1,0,shot - 3,20000206,46.0,5.0
295,296,1.0,0.0,2000-01,1.0,Left Side Center(LC),Mid Range,2000-11-28,IND,1,0,shot - 3,20000206,40.0,3.0
296,297,2.0,0.0,2000-01,0.0,Right Side Center(RC),Mid Range,2000-11-28,IND,1,0,shot - 3,20000206,37.0,11.0
297,298,2.0,0.0,2000-01,0.0,Right Side Center(RC),Mid Range,2000-11-28,IND,1,0,shot - 3,20000206,37.0,8.0
301,302,2.0,0.0,2000-01,0.0,Right Side(R),Mid Range,2000-11-28,IND,1,0,shot - 3,20000206,38.0,3.0
302,303,2.0,0.0,2000-01,1.0,Center(C),U,2000-11-28,IND,1,0,shot - 4,20000206,51.7,2.0
303,304,3.0,0.0,2000-01,1.0,Center(C),U,2000-11-28,IND,1,0,shot - 1,20000206,20.0,8.0
304,305,3.0,0.0,2000-01,0.0,Right Side Center(RC),Penalty Spot,2000-11-28,IND,1,shot - 54,0,20000206,38.7,7.0
305,306,3.0,0.0,2000-01,0.0,Center(C),U,2000-11-28,IND,1,shot - 43,0,20000206,23.364,6.0
306,307,3.0,0.0,2000-01,0.0,Center(C),Goal Line,2000-11-28,IND,1,0,shot - 3,20000206,24.0,94.64
307,308,3.0,0.0,2000-01,0.0,Right Side(R),Mid Range,2000-11-28,IND,1,shot - 2,0,20000206,34.8279,4.0
308,309,3.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-11-28,IND,1,0,shot - 4,20000206,20.0,4.0
309,310,3.0,0.0,2000-01,0.0,Right Side Center(RC),Mid Range,2000-11-28,IND,1,0,shot - 3,20000206,38.0,3.0
310,311,3.0,0.0,2000-01,0.0,Left Side(L),Mid Range,2000-11-28,IND,1,shot - 29,0,20000206,29.0,2.0
311,312,3.0,0.0,2000-01,1.0,Left Side Center(LC),Mid Range,2000-11-28,IND,1,0,shot - 3,20000206,38.0,42.64
312,313,3.0,0.0,2000-01,0.0,Center(C),Goal Area,2000-11-28,IND,1,0,shot - 1,20000206,17.7,1.0
313,314,3.0,0.0,2000-01,0.0,Mid Ground(MG),Penalty Spot,2000-11-28,IND,1,0,shot - 3,20000206,62.0,0.0
314,315,4.0,0.0,2000-01,0.0,Center(C),Goal Line,2000-11-28,IND,1,0,shot - 3,20000206,35.0,10.0
315,316,4.0,0.0,2000-01,1.0,Left Side Center(LC),Penalty Spot,2000-11-28,IND,1,0,shot - 3,20000206,47.0,10.0
317,318,1.0,0.0,2000-01,1.0,Left Side(L),Mid Range,2000-11-30,SEA,0,0,shot - 3,20000222,33.0,112.64
318,319,1.0,0.0,2000-01,0.0,U,Mid Range,2000-11-30,SEA,0,0,shot - 3,20000222,32.0,41.2
319,320,1.0,0.0,2000-01,0.0,Left Side(L),Mid Range,2000-11-30,SEA,0,0,shot - 3,20000222,35.0,7.0
320,321,1.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-11-30,SEA,0,shot - 44,0,20000222,23.0,0.0
321,322,1.0,0.0,2000-01,0.0,Center(C),Penalty Spot,2000-11-30,SEA,0,0,shot - 3,20000222,45.0,0.0
322,323,1.0,0.0,2000-01,0.0,Mid Ground(MG),Mid Ground Line,2000-11-30,SEA,0,shot - 36,0,20000222,68.0,0.0
323,324,2.0,0.0,2000-01,0.0,Center(C),Goal Area,2000-11-30,SEA,0,shot - 39,0,20000222,52.4,11.0
324,325,2.0,0.0,2000-01,0.0,Center(C),Goal Area,2000-11-30,SEA,0,0,shot - 3,20000222,23.0,9.0
325,326,2.0,0.0,2000-01,0.0,Center(C),Goal Area,2000-11-30,SEA,0,shot - 25,0,20000222,23.0,1.0
328,329,3.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-11-30,SEA,0,shot - 12,0,20000222,20.0,9.0
329,330,3.0,0.0,2000-01,0.0,Right Side Center(RC),Penalty Spot,2000-11-30,SEA,0,shot - 31,0,20000222,46.0,111.64
330,331,3.0,0.0,2000-01,1.0,U,Goal Area,2000-11-30,SEA,0,shot - 12,0,20000222,60.7,7.0
331,332,3.0,0.0,2000-01,1.0,Right Side Center(RC),Mid Range,2000-11-30,SEA,0,shot - 3,0,20000222,38.0,3.0
332,333,3.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-11-30,SEA,0,0,shot - 4,20000222,20.0,1.0
333,334,1.0,0.0,2000-01,0.0,Left Side Center(LC),Penalty Spot,2000-12-01,SAS,1,shot - 46,0,20000230,46.0,9.0
335,336,1.0,19.8,2000-01,1.0,Right Side(R),Mid Range,2000-12-01,SAS,1,shot - 43,0,20000230,38.0,7.0
336,337,1.0,0.0,2000-01,0.0,Center(C),Goal Line,2000-12-01,SAS,1,shot - 36,0,20000230,25.0,6.0
337,338,1.0,0.0,2000-01,1.0,Left Side Center(LC),Mid Range,2000-12-01,SAS,1,shot - 13,0,20000230,41.7,5.0
338,339,1.0,0.0,2000-01,0.0,Left Side(L),Goal Line,2000-12-01,SAS,1,0,shot - 3,20000230,28.0,4.0
339,340,1.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-01,SAS,1,0,shot - 1,20000230,20.0,4.0
340,341,1.0,0.0,2000-01,0.0,Center(C),Mid Range,2000-12-01,SAS,1,shot - 51,0,20000230,64.7,78.64
341,342,1.0,0.0,2000-01,0.0,Right Side(R),Mid Range,2000-12-01,SAS,1,0,shot - 3,20000230,33.0,66.64
342,343,1.0,0.0,2000-01,0.0,Center(C),Goal Area,2000-12-01,SAS,1,0,shot - 4,20000230,29.2,110.2
343,344,2.0,0.0,2000-01,0.0,Left Side(L),Mid Range,2000-12-01,SAS,1,0,shot - 3,20000230,37.0,4.0
344,345,2.0,0.0,2000-01,1.0,Right Side Center(RC),Mid Range,2000-12-01,SAS,1,shot - 44,0,20000230,39.0,4.0
346,347,3.0,0.0,2000-01,1.0,Center(C),Mid Range,2000-12-01,SAS,1,0,shot - 3,20000230,35.0,11.0
348,349,3.0,0.0,2000-01,0.0,Center(C),Mid Range,2000-12-01,SAS,1,0,shot - 3,20000230,39.0,9.0
349,350,3.0,0.0,2000-01,0.0,Left Side Center(LC),Penalty Spot,2000-12-01,SAS,1,shot - 4,0,20000230,48.0,6.0
350,351,3.0,97.8,2000-01,1.0,Center(C),Goal Area,2000-12-01,SAS,1,shot - 4,0,20000230,58.864,111.64
351,352,3.0,0.0,2000-01,1.0,Left Side(L),Goal Line,2000-12-01,SAS,1,0,shot - 3,20000230,35.0,4.0
352,353,3.0,0.0,2000-01,0.0,Center(C),Goal Line,2000-12-01,SAS,1,0,shot - 3,20000230,24.0,3.0
353,354,3.0,0.0,2000-01,1.0,Right Side Center(RC),Mid Range,2000-12-01,SAS,1,0,shot - 3,20000230,36.0,0.0
354,355,3.0,0.0,2000-01,1.0,Left Side Center(LC),Penalty Spot,2000-12-01,SAS,1,0,shot - 3,20000230,47.0,0.0
355,356,4.0,0.0,2000-01,0.0,Right Side Center(RC),Mid Range,2000-12-01,SAS,1,0,shot - 3,20000230,41.0,11.0
356,357,4.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-01,SAS,1,shot - 12,0,20000230,20.0,11.0
357,358,4.0,0.0,2000-01,1.0,Left Side(L),Goal Line,2000-12-01,SAS,1,shot - 1,0,20000230,28.0,9.0
358,359,4.0,0.0,2000-01,1.0,Right Side(R),Goal Line,2000-12-01,SAS,1,0,shot - 3,20000230,28.0,9.0
360,361,4.0,0.0,2000-01,0.0,Center(C),Goal Line,2000-12-01,SAS,1,0,shot - 3,20000230,25.0,6.0
361,362,4.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-01,SAS,1,0,shot - 1,20000230,20.0,6.0
362,363,4.0,0.0,2000-01,0.0,Center(C),Mid Range,2000-12-01,SAS,1,0,shot - 3,20000230,40.0,90.64
363,364,4.0,0.0,2000-01,1.0,Left Side Center(LC),Mid Range,2000-12-01,SAS,1,0,shot - 3,20000230,40.0,109.64
365,366,1.0,0.0,2000-01,1.0,Center(C),Goal Line,2000-12-03,DAL,1,shot - 35,0,20000246,34.0,10.0
366,367,1.0,0.0,2000-01,0.0,Right Side(R),Mid Range,2000-12-03,DAL,1,0,shot - 3,20000246,72.36399999999999,9.0
367,368,1.0,0.0,2000-01,1.0,Center(C),Goal Line,2000-12-03,DAL,1,0,shot - 3,20000246,29.0,8.0
368,369,1.0,0.0,2000-01,0.0,Left Side(L),Mid Range,2000-12-03,DAL,1,0,shot - 3,20000246,34.0,6.0
369,370,1.0,0.0,2000-01,1.0,Right Side Center(RC),Penalty Spot,2000-12-03,DAL,1,0,shot - 3,20000246,46.0,5.0
370,371,1.0,0.0,2000-01,1.0,Right Side(R),Mid Range,2000-12-03,DAL,1,shot - 52,0,20000246,31.0,107.2
371,372,2.0,0.0,2000-01,0.0,Center(C),Goal Line,2000-12-03,DAL,1,0,shot - 3,20000246,28.0,8.0
372,373,2.0,0.0,2000-01,0.0,Center(C),Goal Line,2000-12-03,DAL,1,0,shot - 3,20000246,25.0,8.0
373,374,2.0,0.0,2000-01,0.0,Right Side(R),U,2000-12-03,DAL,1,0,shot - 3,20000246,43.0,8.0
374,375,2.0,0.0,2000-01,0.0,U,Mid Range,2000-12-03,DAL,1,shot - 26,0,20000246,39.0,5.0
375,376,2.0,0.0,2000-01,1.0,Left Side(L),Mid Range,2000-12-03,DAL,1,shot - 1,0,20000246,36.2,1.0
376,377,2.0,0.0,2000-01,0.0,Center(C),Goal Area,2000-12-03,DAL,1,0,shot - 1,20000246,20.0,1.0
377,378,2.0,0.0,2000-01,1.0,Center(C),U,2000-12-03,DAL,1,shot - 42,0,20000246,28.0,0.0
379,380,3.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-03,DAL,1,0,shot - 1,20000246,60.2,10.0
380,381,3.0,0.0,2000-01,0.0,Left Side Center(LC),Penalty Spot,2000-12-03,DAL,1,shot - 28,0,20000246,50.0,6.0
382,383,3.0,0.0,2000-01,1.0,Left Side Center(LC),Mid Range,2000-12-03,DAL,1,shot - 52,0,20000246,40.0,84.64
383,384,3.0,0.0,2000-01,0.0,Left Side(L),Mid Range,2000-12-03,DAL,1,0,shot - 3,20000246,35.0,3.0
384,385,3.0,0.0,2000-01,1.0,Right Side(R),Goal Line,2000-12-03,DAL,1,0,shot - 3,20000246,68.2,28.2
385,386,3.0,0.0,2000-01,0.0,Right Side(R),Mid Range,2000-12-03,DAL,1,0,shot - 3,20000246,33.0,0.0
386,387,3.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-03,DAL,1,shot - 49,0,20000246,20.0,0.0
387,388,4.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-03,DAL,1,0,shot - 4,20000246,20.0,8.0
388,389,4.0,0.0,2000-01,1.0,Left Side(L),Mid Range,2000-12-03,DAL,1,shot - 44,0,20000246,35.0,7.0
392,393,1.0,U,2000-01,1.0,Center(C),Goal Area,2000-12-05,PHI,1,0,shot - 1,20000258,15.2,9.0
393,394,1.0,0.0,2000-01,1.0,Left Side Center(LC),U,2000-12-05,PHI,1,shot - 44,0,20000258,37.0,7.0
394,395,1.0,0.0,2000-01,1.0,Right Side(R),Mid Range,2000-12-05,PHI,1,0,shot - 3,20000258,59.7,38.2
395,396,1.0,0.0,2000-01,0.0,Right Side Center(RC),Mid Range,2000-12-05,PHI,1,0,shot - 3,20000258,37.0,3.0
397,398,1.0,0.0,2000-01,0.0,Right Side Center(RC),Penalty Spot,2000-12-05,PHI,1,0,shot - 3,20000258,43.2,0.0
398,399,2.0,0.0,2000-01,0.0,Center(C),Mid Range,2000-12-05,PHI,1,shot - 25,0,20000258,40.74,11.0
399,400,2.0,0.0,2000-01,0.0,Center(C),Mid Range,2000-12-05,PHI,1,0,shot - 3,20000258,35.0,15.2
400,401,2.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-05,PHI,1,0,shot - 4,20000258,22.0,67.2
401,402,2.0,0.0,2000-01,1.0,Right Side(R),Mid Range,2000-12-05,PHI,1,shot - 33,0,20000258,35.0,8.0
402,403,2.0,0.0,2000-01,0.0,Left Side(L),Mid Range,2000-12-05,PHI,1,0,shot - 3,20000258,57.2,49.2
403,404,2.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-05,PHI,1,0,shot - 4,20000258,20.0,32.64
404,405,2.0,0.0,2000-01,0.0,Center(C),Penalty Spot,2000-12-05,PHI,1,0,shot - 3,20000258,45.0,3.0
405,406,2.0,0.0,2000-01,0.0,Center(C),U,2000-12-05,PHI,1,0,shot - 3,20000258,28.0,103.2
406,407,2.0,0.0,2000-01,0.0,Left Side(L),Mid Range,2000-12-05,PHI,1,0,shot - 3,20000258,42.7,0.0
407,408,3.0,0.0,2000-01,0.0,Right Side Center(RC),Mid Range,2000-12-05,PHI,1,0,shot - 3,20000258,39.0,9.0
408,409,3.0,0.0,2000-01,0.0,Center(C),Goal Area,2000-12-05,PHI,1,shot - 39,0,20000258,20.0,9.0
409,410,3.0,0.0,2000-01,1.0,Left Side Center(LC),Mid Range,2000-12-05,PHI,1,shot - 22,0,20000258,25.7,6.0
410,411,3.0,0.0,2000-01,1.0,Right Side(R),Mid Range,2000-12-05,PHI,1,shot - 44,0,20000258,32.0,4.0
411,412,3.0,0.0,2000-01,1.0,Left Side(L),Mid Range,2000-12-05,PHI,1,0,shot - 3,20000258,34.0,4.0
412,413,4.0,0.0,2000-01,1.0,Right Side(R),Right Corner,2000-12-05,PHI,1,shot - 26,0,20000258,48.7,11.0
413,414,4.0,0.0,2000-01,0.0,Center(C),Mid Range,2000-12-05,PHI,1,shot - 50,0,20000258,36.0,29.64
414,415,4.0,0.0,2000-01,0.0,Left Side(L),Mid Range,2000-12-05,PHI,1,0,shot - 3,20000258,52.7,18.2
415,416,4.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-05,PHI,1,0,shot - 4,20000258,20.0,6.0
418,419,4.0,56.608000000000004,2000-01,1.0,Center(C),Goal Area,2000-12-05,PHI,1,shot - 12,0,20000258,20.0,1.0
420,421,1.0,0.0,2000-01,1.0,Right Side Center(RC),Mid Range,2000-12-06,GSW,0,shot - 8,0,20000267,38.0,29.64
421,422,1.0,0.0,2000-01,0.0,Right Side Center(RC),Mid Range,2000-12-06,GSW,0,shot - 56,0,20000267,38.0,10.0
422,423,1.0,0.0,2000-01,0.0,Center(C),Goal Area,2000-12-06,GSW,0,shot - 49,0,20000267,20.0,7.0
423,424,1.0,0.0,2000-01,1.0,Center(C),Mid Range,2000-12-06,GSW,0,0,shot - 3,20000267,36.0,4.0
424,425,1.0,0.0,2000-01,0.0,Left Side(L),Mid Range,2000-12-06,GSW,0,0,shot - 3,20000267,36.0,3.0
425,426,1.0,0.0,2000-01,0.0,Center(C),Goal Line,2000-12-06,GSW,0,shot - 53,0,20000267,24.0,85.64
426,427,1.0,0.0,2000-01,1.0,Right Side(R),Mid Range,2000-12-06,GSW,0,0,shot - 3,20000267,34.0,64.64
429,430,2.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-06,GSW,0,shot - 39,0,20000267,20.0,9.0
430,431,2.0,0.0,2000-01,1.0,Right Side(R),Mid Range,2000-12-06,GSW,0,shot - 15,0,20000267,38.0,7.0
431,432,2.0,0.0,2000-01,0.0,Right Side(R),Mid Range,2000-12-06,GSW,0,shot - 43,0,20000267,35.0,6.0
432,433,2.0,0.0,2000-01,0.0,Center(C),Goal Area,2000-12-06,GSW,0,0,shot - 4,20000267,20.0,1.0
434,435,2.0,0.0,2000-01,0.0,Center(C),Goal Area,2000-12-06,GSW,0,shot - 39,0,20000267,22.0,0.0
435,436,3.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-06,GSW,0,shot - 46,0,20000267,20.0,11.0
436,437,3.0,0.0,2000-01,1.0,Right Side(R),Right Corner,2000-12-06,GSW,0,shot - 24,0,20000267,43.0,99.2
437,438,3.0,0.0,2000-01,0.0,Center(C),Goal Line,2000-12-06,GSW,0,shot - 24,0,20000267,24.0,8.0
440,441,3.0,0.0,2000-01,1.0,Right Side Center(RC),Mid Range,2000-12-06,GSW,0,0,shot - 3,20000267,56.7,3.0
441,442,3.0,0.0,2000-01,0.0,Left Side Center(LC),Mid Range,2000-12-06,GSW,0,shot - 19,0,20000267,37.0,2.0
442,443,3.0,0.0,2000-01,1.0,Left Side(L),Left Corner,2000-12-06,GSW,0,shot - 45,0,20000267,43.0,0.0
443,444,4.0,0.0,2000-01,1.0,Center(C),Goal Line,2000-12-06,GSW,0,0,shot - 3,20000267,27.0,32.64
444,445,4.0,0.0,2000-01,0.0,Left Side(L),Left Corner,2000-12-06,GSW,0,shot - 43,0,20000267,43.0,5.0
445,446,4.0,0.0,2000-01,0.0,Left Side(L),Left Corner,2000-12-06,GSW,0,shot - 37,0,20000267,42.0,3.0
446,447,4.0,0.0,2000-01,1.0,Left Side(L),Goal Line,2000-12-06,GSW,0,0,shot - 3,20000267,30.0,2.0
447,448,4.0,0.0,2000-01,0.0,Left Side Center(LC),Mid Range,2000-12-06,GSW,0,shot - 16,0,20000267,36.0,1.0
448,449,4.0,0.0,2000-01,0.0,Left Side(L),U,2000-12-06,GSW,0,shot - 34,0,20000267,38.0,0.0
449,450,4.0,0.0,2000-01,0.0,Center(C),U,2000-12-06,GSW,0,0,shot - 3,20000267,45.0,0.0
451,452,5.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-06,GSW,0,shot - 12,0,20000267,20.0,2.0
452,453,5.0,0.0,2000-01,1.0,Left Side(L),Mid Range,2000-12-06,GSW,0,shot - 32,0,20000267,35.0,1.0
453,454,5.0,0.0,2000-01,1.0,Right Side(R),Mid Range,2000-12-06,GSW,0,shot - 39,0,20000267,30.0,0.0
454,455,5.0,0.0,2000-01,0.0,U,Penalty Spot,2000-12-06,GSW,0,0,shot - 3,20000267,64.2,0.0
456,457,1.0,0.0,2000-01,1.0,Center(C),Goal Line,2000-12-08,SEA,1,shot - 35,0,20000280,26.0,98.64
457,458,1.0,0.0,2000-01,0.0,Right Side(R),Mid Range,2000-12-08,SEA,1,0,shot - 3,20000280,39.0,48.64
459,460,1.0,0.0,2000-01,0.0,Center(C),Mid Range,2000-12-08,SEA,1,0,shot - 3,20000280,37.0,112.64
460,461,1.0,0.0,2000-01,1.0,Right Side Center(RC),Mid Range,2000-12-08,SEA,1,0,shot - 3,20000280,39.0,1.0
461,462,1.0,0.0,2000-01,1.0,Left Side(L),Goal Line,2000-12-08,SEA,1,0,shot - 3,20000280,28.0,0.0
462,463,2.0,0.0,2000-01,0.0,Right Side(R),Mid Range,2000-12-08,SEA,1,0,shot - 3,20000280,38.0,11.0
463,464,2.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-08,SEA,1,shot - 12,0,20000280,20.0,51.64
464,465,2.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-08,SEA,1,0,shot - 4,20000280,20.0,3.0
465,466,2.0,0.0,2000-01,0.0,U,U,2000-12-08,SEA,1,0,shot - 3,20000280,39.0,2.0
466,467,2.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-08,SEA,1,shot - 4,0,20000280,20.0,2.0
467,468,3.0,0.0,2000-01,0.0,Center(C),Mid Range,2000-12-08,SEA,1,0,shot - 3,20000280,40.0,63.64
468,469,3.0,0.0,2000-01,0.0,Center(C),U,2000-12-08,SEA,1,0,shot - 3,20000280,20.7,11.0
469,470,3.0,0.0,2000-01,0.0,Right Side(R),Mid Range,2000-12-08,SEA,1,shot - 39,0,20000280,37.0,10.0
470,471,3.0,0.0,2000-01,1.0,Right Side Center(RC),Mid Range,2000-12-08,SEA,1,shot - 30,0,20000280,36.0,8.0
472,473,3.0,0.0,2000-01,1.0,Center(C),Goal Line,2000-12-08,SEA,1,0,shot - 3,20000280,32.2,7.0
473,474,3.0,0.0,2000-01,0.0,Right Side Center(RC),Mid Range,2000-12-08,SEA,1,shot - 7,0,20000280,38.0,6.0
474,475,3.0,0.0,2000-01,0.0,Right Side Center(RC),Penalty Spot,2000-12-08,SEA,1,shot - 13,0,20000280,69.7,21.64
475,476,3.0,0.0,2000-01,0.0,Center(C),Goal Line,2000-12-08,SEA,1,shot - 37,0,20000280,35.2,39.2
476,477,4.0,0.0,2000-01,0.0,Left Side Center(LC),Mid Range,2000-12-08,SEA,1,0,shot - 3,20000280,40.0,11.0
477,478,4.0,0.0,2000-01,0.0,Center(C),U,2000-12-08,SEA,1,shot - 11,0,20000280,27.0,25.64
478,479,4.0,0.0,2000-01,0.0,Left Side(L),Mid Range,2000-12-08,SEA,1,0,shot - 3,20000280,34.0,2.0
480,481,1.0,0.0,2000-01,1.0,Right Side Center(RC),Mid Range,2000-12-10,DET,1,0,shot - 3,20000297,41.0,10.0
481,482,1.0,0.0,2000-01,0.0,Left Side Center(LC),Mid Range,2000-12-10,DET,1,0,shot - 3,20000297,40.0,9.0
482,483,1.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-10,DET,1,0,shot - 1,20000297,20.0,9.0
483,484,1.0,0.0,2000-01,1.0,Left Side Center(LC),Penalty Spot,2000-12-10,DET,1,0,shot - 3,20000297,47.0,8.0
484,485,1.0,0.0,2000-01,1.0,Right Side Center(RC),Mid Range,2000-12-10,DET,1,0,shot - 3,20000297,37.0,7.0
485,486,1.0,0.0,2000-01,0.0,U,Mid Range,2000-12-10,DET,1,0,shot - 3,20000297,27.2,6.0
486,487,1.0,0.0,2000-01,1.0,Center(C),U,2000-12-10,DET,1,0,shot - 4,20000297,20.0,1.0
487,488,1.0,0.0,2000-01,0.0,U,Penalty Spot,2000-12-10,DET,1,0,shot - 3,20000297,56.0,0.0
488,489,2.0,0.0,2000-01,1.0,Center(C),U,2000-12-10,DET,1,0,shot - 3,20000297,35.86400000000001,38.64
489,490,2.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-10,DET,1,shot - 12,0,20000297,20.0,3.0
491,492,3.0,0.0,2000-01,1.0,Left Side Center(LC),Penalty Spot,2000-12-10,DET,1,0,shot - 3,20000297,44.0,9.0
492,493,3.0,0.0,2000-01,1.0,Right Side Center(RC),U,2000-12-10,DET,1,0,shot - 3,20000297,37.0,74.64
493,494,3.0,0.0,2000-01,1.0,Center(C),Goal Line,2000-12-10,DET,1,shot - 44,0,20000297,26.0,7.0
494,495,3.0,0.0,2000-01,0.0,Center(C),U,2000-12-10,DET,1,shot - 43,0,20000297,44.0,6.0
495,496,3.0,0.0,2000-01,1.0,Right Side Center(RC),Mid Range,2000-12-10,DET,1,shot - 3,0,20000297,42.2,6.0
497,498,3.0,0.0,2000-01,0.0,Center(C),Goal Area,2000-12-10,DET,1,shot - 46,0,20000297,20.0,3.0
498,499,3.0,0.0,2000-01,0.0,Center(C),Goal Line,2000-12-10,DET,1,0,shot - 3,20000297,34.0,68.2
499,500,3.0,0.0,2000-01,0.0,Left Side(L),Mid Range,2000-12-10,DET,1,shot - 17,0,20000297,65.7,0.0
500,501,4.0,0.0,2000-01,0.0,Center(C),Goal Line,2000-12-10,DET,1,0,shot - 3,20000297,27.0,10.0
501,502,1.0,0.0,2000-01,0.0,Center(C),Goal Line,2000-12-12,MIL,1,0,shot - 3,20000309,26.0,10.0
502,503,1.0,0.0,2000-01,0.0,Center(C),Goal Area,2000-12-12,MIL,1,0,shot - 4,20000309,20.0,10.0
503,504,1.0,0.0,2000-01,0.0,Center(C),Goal Area,2000-12-12,MIL,1,shot - 39,0,20000309,20.0,10.0
504,505,1.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-12,MIL,1,0,shot - 4,20000309,20.0,9.0
505,506,1.0,0.0,2000-01,0.0,Center(C),Goal Line,2000-12-12,MIL,1,shot - 20,0,20000309,27.0,9.0
506,507,1.0,0.0,2000-01,0.0,Center(C),Goal Area,2000-12-12,MIL,1,0,shot - 4,20000309,20.0,98.64
507,508,1.0,0.0,2000-01,0.0,Center(C),Goal Area,2000-12-12,MIL,1,shot - 56,0,20000309,20.0,4.0
509,510,1.0,0.0,2000-01,1.0,Center(C),Mid Range,2000-12-12,MIL,1,0,shot - 3,20000309,37.0,1.0
511,512,2.0,0.0,2000-01,1.0,Center(C),Goal Area,2000-12-12,MIL,1,shot - 12,0,20000309,20.0,6.0
